station,temperature_c,wind_speed_kmh,personnel_count,generator_load_pct,blizzard_flag,equipment_usage_hrs,fuel_burn_l_day
Maitri,-31.28371271863936,8.70377846539502,17,65.90319606985567,0,8.039931508375238,2178.277502471436
Maitri,-12.536525939015824,27.956190197792356,23,59.24659799988834,1,7.339763264810521,2542.279584613854
Maitri,-33.57047299484527,34.620709909482414,56,47.38565709968742,1,3.3200760715324655,2914.802616443197
Maitri,-34.80811218152744,33.450937892454036,73,58.219970681595846,1,9.883691776219967,3082.051999583695
Dakshin_Gangotri,-25.528641376149537,28.740150315264035,43,48.7072112663367,1,13.116595625628037,3070.0403151886326
Bharati,-28.91353265415969,21.76553018877281,39,51.200157117950525,1,8.097042265660244,2644.5571892600847
Bharati,-24.79934948226559,25.36138169976361,67,58.168457653521315,0,5.03214637009399,2685.402460609766
Dakshin_Gangotri,-33.015279704388085,10.581524908627099,28,56.87761897634038,0,13.97746016353338,2984.9491060319147
Maitri,-11.560204243630963,51.55776209129256,22,75.49651295568214,0,15.451012877610186,2620.8072465226564
Dakshin_Gangotri,-11.733891446415715,10.000699999727445,70,51.18091750615875,1,8.238099026478304,2277.8641685074367
Maitri,-15.032296896941945,19.303885216520687,52,65.82973358834751,0,6.248504118961919,2575.1332631757246
Dakshin_Gangotri,-16.21772842777495,28.068744298990406,21,53.031323346324974,0,9.42061644122804,2307.0117782108246
Dakshin_Gangotri,-47.17655255278295,13.120933611160478,62,46.33523200188292,0,11.123436389254977,2833.7427754494065
Bharati,-23.60439997848361,24.510478271162402,86,69.09953503157466,0,8.202046004381543,3370.9113662896893
Bharati,-14.706319908817985,39.75899568840887,41,66.28345405292328,0,3.7201010932247005,2673.218820925477
Bharati,-8.911694122274152,36.633573425522556,66,50.998136692609954,0,13.842656799539535,2539.428308422357
Bharati,-27.446684258384916,27.817367402000723,67,13.122540593097348,1,10.968754178433212,2733.964488302883
Dakshin_Gangotri,-9.35787775702406,30.43287949887118,70,76.80910929457528,0,16.19538033134223,3255.9643602473043
Bharati,-21.311683805088432,6.161512691688839,50,71.65785595647661,0,10.169307326063251,2916.976537707284
Dakshin_Gangotri,-55.99579652309662,15.387434111150046,21,77.3134600729706,1,15.88921502844602,3460.0542341999585
Maitri,-26.190586377587962,20.393103809776722,24,78.11723947367734,0,9.094300029752283,2836.852967001509
Dakshin_Gangotri,-35.08176260431259,23.534276859156712,57,60.2209256123192,0,7.582871016007523,2910.3604780042165
Dakshin_Gangotri,-32.34552364557803,40.644593041017735,53,53.75378850482867,0,7.999090044075712,2718.9431981720936
Dakshin_Gangotri,-12.375578869461622,63.12498644662542,17,33.126654752977856,0,17.297047655914525,2316.644667928327
Bharati,-21.430402989873134,25.148497855923587,32,62.03372371383447,0,9.249620916671425,2700.4268679949587
Bharati,-31.220923180448324,24.6363306020752,39,53.259837269473124,0,16.32636037519384,2888.903086733105
Maitri,-33.119492108180154,27.68728414661482,76,48.257379605523646,0,8.154409927856758,3033.385906142304
Maitri,-19.743420426307246,18.496659244875893,69,39.61850084813901,0,4.461560026413036,1852.9876098037007
Bharati,-27.212311004027605,54.72657747712494,79,44.54523183543536,0,12.795770181497204,3206.629389455143
Bharati,-16.640945364726463,17.329704122712595,31,39.81131980494367,1,7.434387131842903,2152.8452946836615
Maitri,-34.91589830682294,17.73225650599382,80,74.8940265372678,0,11.214651091953266,3637.6500554010713
Maitri,-29.56686349957031,20.9951586727065,67,76.73464351607007,1,10.804037683098821,3168.762548835647
Bharati,-38.434740616454995,58.61732612719829,18,48.865880083987534,0,10.744879243238067,3001.0562517395106
Bharati,-31.642066890726475,34.46230218433353,56,78.36947112787368,0,16.594290918963985,2783.0602579553965
Maitri,1.1333225330834367,27.536452218646588,34,61.540912551798144,0,11.009135368735823,2426.6554445835136
Maitri,-33.83744193385799,23.880832855793685,83,82.02378081711888,0,10.478286835680226,3397.077504791161
Maitri,-30.681225001446503,26.602775835505984,48,68.94735635468413,0,8.5809185905303,3028.267132177485
Dakshin_Gangotri,-34.88887700781595,15.563643906225224,52,69.48249260750782,0,12.151625227908816,3465.5579621364855
Maitri,-27.199066631818507,8.084173756830909,85,63.67514981862823,0,11.784044179991996,3173.691296060942
Dakshin_Gangotri,-25.868630350800395,42.51417496473304,37,49.174119842743906,0,8.394196352064206,2753.87067315317
Dakshin_Gangotri,-10.380240466188226,13.931864962572272,61,40.19531108283634,0,13.768713926179377,2791.2444031382684
Bharati,-29.86822937687093,53.5750361338264,80,63.072951703977346,0,9.181463542872812,3067.6839011749407
Maitri,-23.629562159147277,35.0145573014825,57,58.56978575662763,1,12.320635817626469,3252.0759014619352
Dakshin_Gangotri,-47.48905625515143,25.15219329068936,50,98.99188415484528,1,4.695423446420136,4141.281527109018
Dakshin_Gangotri,-35.377217899574056,33.50110314168271,37,71.21528821254533,0,13.654373181264912,3121.0343551706505
Bharati,-11.971274114592052,29.382152470437205,36,47.33246550362752,0,7.1277719965719495,2091.1033979937633
Bharati,-35.2697291653497,26.84179415289902,77,58.73421533098812,0,12.701664094733013,3287.4173977232504
Dakshin_Gangotri,-15.788699887993678,27.98047798535046,46,54.47468067181286,0,15.12344098791412,2663.693951330893
Bharati,-36.10763568490072,42.79722876199954,39,59.410148005922984,0,11.640093352710384,3006.7567991037013
Maitri,-27.075205302928588,33.925213600606135,48,40.328028475116184,0,14.610401266138759,2457.6226878920015
Dakshin_Gangotri,-4.421294106870153,25.90549467388738,19,73.61264375054431,1,5.686356213218853,2706.1455315865555
Bharati,-16.05927581443807,39.1920481567113,31,54.07186078433807,0,9.669156143768477,2398.0651834354094
Dakshin_Gangotri,-48.425955678136006,56.75465111846029,82,69.81475217946875,0,7.408881094402823,3417.8355471263562
Dakshin_Gangotri,13.656359403419678,25.683968881301396,74,50.94576406825479,0,7.356780648930874,2643.6241647000566
Dakshin_Gangotri,-37.46333244826162,19.34229671158837,82,54.03732579020154,0,3.6877214800328453,2820.8209085132958
Bharati,-2.604628048411694,40.59675662301389,76,68.89928996621194,0,10.32210245835247,2728.752736967753
Bharati,-30.354804587260926,25.86679445225277,17,28.932985002376128,0,13.762825532362507,1833.356930998022
Maitri,-39.74570584700008,46.71660212244897,48,74.80925877737832,0,15.065023830423364,3303.0821008098796
Maitri,-30.41347540310204,15.502851720565978,24,82.0475605634065,0,5.773728054381177,2751.092744829328
Dakshin_Gangotri,-32.839813222472316,22.014616378986453,16,81.75548268719267,0,8.081011619893903,2994.6224316607004
Bharati,-31.577978208972468,65.57428668791574,33,49.48585010694039,1,7.037082681929334,2613.4238136469025
Maitri,-24.28306880096249,21.5259327967391,22,64.52602552760939,0,6.76355724839738,2057.551031662773
Bharati,-19.263495543780607,47.45441763139232,82,53.30631861439923,0,8.813506614638491,2471.142515496603
Dakshin_Gangotri,-7.955052916378268,18.979521263215336,53,37.70734511804009,0,10.07881207139877,2329.581148979247
Maitri,-22.427113648236183,39.1269705767841,85,61.3308152811313,1,8.839514029922757,3646.034245573928
Maitri,-24.070089693960263,17.097870566501687,34,38.15060217647289,0,4.4297306617531325,2362.3572304527693
Maitri,-33.6712618439376,41.09968978618778,52,68.99186640865143,0,13.876210046317212,3023.476848935266
Bharati,-28.363256199034044,24.1978246842387,39,72.28172124089576,0,10.712042917115804,2919.14074728243
Bharati,-31.04944758726087,21.90567129578689,53,79.36853576312572,1,11.574333524544816,2897.5210380066874
Dakshin_Gangotri,-41.47846547373024,24.50146160864281,54,67.68647408621814,0,11.804860439158894,3537.615272027688
Bharati,5.61079685048017,28.159088619933513,18,53.79510276438947,0,12.465821873226332,2352.7546751883156
Dakshin_Gangotri,-22.09122472115012,30.744910294493746,64,57.166028847574225,1,10.613979405332254,3359.8338263674027
Bharati,-21.93969313163059,14.636327574124042,30,61.8420683630751,1,6.666950082215503,2528.37403163107
Maitri,-10.38782896525888,32.42904979252114,29,81.94291725936982,0,16.06114922608514,2774.848016864657
Maitri,-55.97859951095123,12.758622091041413,89,82.10099357685706,0,12.553844665384904,3758.8311144472486
Bharati,1.8647605943737595,44.06891851482139,66,58.738372423642325,0,6.409164378913587,2982.2310015181715
Dakshin_Gangotri,-35.306777655119305,33.59106317098785,22,74.74328186988407,0,6.466312874177184,3056.520113741544
Bharati,-35.60013060815475,33.55925571286111,23,52.259569535917294,0,17.95970803205883,2664.7824577251076
Dakshin_Gangotri,-31.514458177931342,40.87246209117371,20,66.54393425795078,0,9.350240488324964,2852.9763453446585
Maitri,-13.188203079203975,34.1592880459348,57,54.75831021461971,0,7.28985121380558,2347.144143639805
Maitri,0.7322944592022083,57.981021368507,65,63.659030609866846,0,7.878490944040754,2374.3851021680643
Dakshin_Gangotri,-5.325445289965536,17.235759516535328,65,47.67165318221886,0,11.804023002345838,2451.8034588963046
Bharati,-30.783106050556093,14.304945621009269,15,38.69403711154892,0,8.097711869265652,1819.642942018679
Dakshin_Gangotri,-46.579235687500834,58.95534091260519,36,41.306084959373194,0,10.533413258431354,2326.072418156078
Dakshin_Gangotri,-29.972251463271917,34.22156029984401,28,68.74616053162315,0,19.23729606651085,2972.8085964142747
Dakshin_Gangotri,-32.674410431971694,36.08219352062613,77,43.28610530778026,0,3.7153203163460073,2686.8306791625246
Maitri,-44.73801045956938,16.393745415992264,25,54.88233900079622,0,8.376128127765906,2366.0230409985793
Maitri,-18.005763291857686,35.14219737272481,74,73.35597743215108,0,10.245265549430481,3027.814345206681
Bharati,-24.946945220073847,26.602744158710227,33,76.80525211060916,0,2.944062301041251,2808.4150154709955
Maitri,-18.993305715168418,38.82955474962338,81,45.3088768365056,0,12.06824732839293,2776.7995951264224
Maitri,-16.2197923358644,28.914686434419945,38,23.994868325268392,0,13.581142189477571,2118.8509910355774
Maitri,-16.783325218942345,26.54690406928758,40,47.94640475509594,0,4.446306005896405,2233.2244484941625
Dakshin_Gangotri,-25.772668947449137,29.08462588606148,55,63.007992991608276,0,9.674385082219107,3291.7296462029412
Bharati,-5.320549372747621,20.4961114279526,84,70.06745864524636,0,10.732445523134022,3299.7923668320614
Bharati,-30.880013080667496,22.84860531182823,48,42.30360834305942,0,12.298869237035385,2603.5460473070702
Maitri,-32.662277493136365,48.5675553731248,51,33.49975782428777,1,20.675803500620255,2856.382096100639
Dakshin_Gangotri,-27.781199697958915,35.55410884550369,43,46.383134098926966,0,7.034804607721545,2358.9326111896476
Maitri,-18.54410165488156,25.7155287353252,38,52.21237416468345,0,12.149559871580157,2170.7229602081707
Maitri,-16.81270582406238,35.41257818427248,88,91.31428356992933,0,9.490075596230216,3295.544512764605
Dakshin_Gangotri,-29.083449416954863,32.83246964640771,61,61.64748173802134,0,8.807334513987348,3097.1826673419096
Dakshin_Gangotri,-28.83356517385432,23.15944109778171,87,69.72953803330847,0,10.064848259607665,3120.470304517044
Dakshin_Gangotri,-9.342956836023042,20.504087018944954,81,76.50209606357944,0,11.643041216663356,3059.787209057638
Maitri,-40.69188293344995,22.78710648056575,47,53.25685707769029,0,10.038513248658989,3097.4345898090837
Maitri,7.96484188214022,45.004972132628005,81,61.50689847966987,0,11.10150881791701,2896.3308842187016
Maitri,-28.607894609303745,25.64146718362179,24,63.794954322031906,1,9.67845710434562,2929.558803869615
Maitri,-27.453237540517758,47.96360168337903,33,69.09462117638944,0,6.252010089741681,2751.2020794576783
Maitri,-20.56263960993339,21.800106285085544,49,58.07125522219325,0,13.302132155838814,2662.548949273432
Dakshin_Gangotri,-18.61607112784592,19.26927826804478,26,75.65954505053945,0,14.106995379681138,2984.288270940896
Maitri,-32.858926094206524,26.348361780123575,16,76.55244322485342,1,13.925046939568537,3244.963681610512
Bharati,-20.939445807511824,31.798242379868338,48,55.74852978237639,0,12.697427144613089,2636.50882847958
Maitri,-36.20396060888588,29.111982211816574,19,71.38621379338696,0,6.896473676976795,2412.1677660018404
Maitri,-32.18647787741062,33.773041382925356,85,65.83817702644382,0,6.186032601081373,3318.2991229813842
Dakshin_Gangotri,-44.257392993939554,34.278334284190684,55,99.92697886772484,0,13.6637578064907,3821.0062826225862
Dakshin_Gangotri,-23.311056749199125,38.00743901257611,87,73.44290498737398,0,5.183301646145929,2824.505712485338
Maitri,-27.115672326887545,16.66693265694363,63,65.79369122536744,0,7.258410491653983,2852.4921613243923
Dakshin_Gangotri,-49.16480453798103,20.862872066505812,35,51.46070032691335,1,18.584514894804265,3315.771918533928
Bharati,-33.17179200969416,29.967248897340376,64,44.48287017401358,0,12.031463669437956,2736.4647402317537
Dakshin_Gangotri,-25.344990567380272,23.209511731171425,20,67.91621087888696,0,10.637753899810763,3062.0074347968034
Dakshin_Gangotri,-14.688058916018884,26.48533058101938,52,34.37578791924212,0,2.592265704108609,2499.4430555418085
Dakshin_Gangotri,-40.382441434887994,28.099802261933306,68,84.35894251635087,0,7.315408347881959,3105.172008394056
Dakshin_Gangotri,-28.611768236099714,25.003418016378856,48,29.10934367091057,1,13.344150530215785,2616.8218917087856
Dakshin_Gangotri,-38.202073680395166,23.013892815040474,32,44.562494443598275,0,4.066788586782891,2630.46178800538
Bharati,-16.298008969562705,18.45634654128706,84,75.00025969005114,0,11.610711440835995,3161.7652747948537
Bharati,-33.01942419231567,25.4175265499203,30,59.46881365368492,1,4.471477139024229,3033.5827045174847
Maitri,-18.77436236517574,22.509295487368572,35,62.745446827588005,0,7.504493349292405,2359.6171627865283
Maitri,-29.3002217196631,39.87107740335638,70,49.68774295925268,1,3.7062583023955282,2668.0554191280717
Maitri,-45.44668258806943,36.10609271393867,34,58.08600925719741,0,10.380431777789216,3047.990935565197
Maitri,-25.839518759877212,16.507294320030926,30,70.26318390243456,0,3.1974372555315362,2480.9379981700436
Maitri,-39.21309681585719,54.54920500335571,25,47.51611310603132,0,9.664860111646572,3264.3500024740515
Maitri,-11.567191873650389,22.892239734458933,73,56.069110357972505,0,12.555059421101955,3014.557797846607
Maitri,-3.1814739126687073,14.103282699717422,24,60.07941344120783,0,10.799439163725312,1962.761532015598
Dakshin_Gangotri,-17.347561181254463,21.548614628936264,84,55.93808347262713,0,11.859276886423856,3094.993820732685
Maitri,-32.687364380910424,12.990847164471699,26,71.2627149477289,0,10.90334025989771,2747.5650170064305
Maitri,-24.732603517748295,13.923282283076864,26,66.89158710057451,0,9.636368804995673,2714.0045970106758
Dakshin_Gangotri,-21.518633194103767,83.126030764464,87,58.43065881962846,0,9.726206658649796,3063.854041941699
Bharati,-11.98455222352856,39.02582383351094,56,34.409957205093136,0,11.17214778459591,2421.5350055988943
Bharati,-27.26013727142136,15.735531745903787,68,77.72747357257171,0,5.632754624097317,3345.4426800525175
Maitri,-20.10199637829473,11.391372027238715,67,46.143808914844186,1,8.416120248780317,3055.8710109020562
Maitri,-45.14998199351965,26.40042202578466,36,86.6408065856318,0,18.13612727929987,3707.355185243299
Dakshin_Gangotri,-22.098785700842356,10.512007100659456,55,47.327398940475675,0,11.938920083136152,3329.848556752654
Maitri,-35.324312985439704,25.82165013750849,50,63.81211721701346,1,14.996601905352525,3217.588686744807
Maitri,-24.48612780892722,32.907858063755185,83,69.53889945182082,1,11.361470115599909,3994.134546775719
Bharati,-37.45777986260053,34.08317141690336,78,57.05083550424402,1,7.072354206881176,3458.946069727602
Bharati,-20.062449863452468,15.655726425136988,20,64.6792804656518,0,8.781503977397618,2332.4050328192493
Maitri,-17.343770500797667,30.704532008944565,63,55.7620804993954,0,3.0308338713230354,2593.1628220598823
Maitri,-27.795983407267535,44.19446786292818,89,88.33778522955295,0,15.497680752733945,3972.057962216964
Dakshin_Gangotri,-35.392275079156285,23.283097813377925,48,63.03305978255462,1,13.58175829366919,3174.9071142504818
Bharati,-18.113126540474823,15.26787363158606,57,58.25396732686271,0,6.654322787181975,2108.3424934788454
Bharati,-6.312821701297004,22.733732363244066,72,63.66334004796228,0,13.05704363201274,3040.71535412168
Bharati,-1.9404178848534315,16.634703181801907,31,76.98341231213985,0,12.698309996881557,2634.4113549041035
Dakshin_Gangotri,-20.249359135791448,95.0456450644191,36,65.85634681300702,1,10.308943422389996,3111.441079626136
Bharati,-21.661378551997196,40.654116497253355,62,62.751220740617896,0,11.904610804713286,2644.6753813375663
Dakshin_Gangotri,-40.78263695896982,36.6023729142357,87,38.480298820829766,0,12.280149457356409,3143.3097643060455
Dakshin_Gangotri,-9.233454089249395,11.455336935371754,64,77.3301977953887,0,11.538238061009753,3246.0806580876338
Dakshin_Gangotri,-52.873971277813595,13.31165329231703,73,65.25416898424383,0,10.604586736969928,3111.4799186038235
Bharati,-10.7004369015099,24.00913397018764,15,53.319319624561125,0,10.343039578672649,2236.5912876992797
Dakshin_Gangotri,-24.68041933074247,22.11246821670554,22,64.90073744878937,0,7.730817094852308,3064.105003601826
Bharati,-54.183378518474655,19.881424479375916,77,80.8633395461094,0,13.633428717467922,3945.5429430536606
Maitri,-20.960595801994877,46.9527488324643,73,70.72585308693402,0,17.9257344657817,3316.9305400360718
Bharati,-26.877494348054007,74.05438138910696,20,89.52827785084637,0,5.520216100800101,3028.1169543393357
Maitri,-30.384755645697297,19.90782601441752,44,73.1153018991556,1,10.137533050847635,3122.800007438795
Dakshin_Gangotri,-28.238397076652035,8.641406752610672,31,31.059204132145485,0,7.385866396270762,2086.6571304461163
Maitri,-25.227757703536117,20.404049673142833,60,78.91407760001431,0,12.201707948224819,3050.9640212982417
Bharati,-25.263239252817577,45.864351809009634,59,33.85182414456487,0,11.70603128820916,2495.1650952126447
Maitri,-42.70795697475079,40.65458450502559,16,80.26410519295462,0,10.538791806612434,3007.5438085936435
Maitri,-20.16520960600147,27.983499005976046,73,73.27662103744652,0,7.634321306211307,2664.370494439018
Dakshin_Gangotri,-29.55559159843037,36.42578760229404,27,85.19944434200724,0,8.108092860310546,2951.5721349318605
Bharati,-5.9575699003168445,23.131742486019295,62,66.64330597697,0,6.957447115113748,3344.1031050462943
Bharati,-14.67924661831881,19.47939871171647,77,64.29321348778312,0,3.1137215310065587,2436.1966917077934
Dakshin_Gangotri,-13.329035892931774,17.522671746284548,61,78.57979256367486,0,14.916584146924997,3450.0461018010883
Bharati,-2.6607041508794786,27.274809905103954,88,42.34795098020946,0,12.674631534776672,2896.170477080889
Bharati,-16.167949661240886,20.693821925818074,51,60.60466516845316,0,15.161137445006714,2922.434967025342
Dakshin_Gangotri,-26.755356393816292,15.92548534183735,35,56.54986295179249,0,8.604733846762379,2401.2318968667887
Maitri,-55.70220999803176,29.844672192136876,53,53.55778198052188,0,11.960162256610346,3352.9757577046626
Bharati,-22.109205624953454,21.936817377314735,69,51.43953283768849,0,6.609413211320305,3154.1382578934595
Bharati,-4.230870371145052,46.66744170052605,47,62.37079121562595,0,7.721535668395148,2840.9273032862493
Dakshin_Gangotri,-14.264360784343006,32.666416654608106,22,70.77455441560664,0,18.197518968017512,2809.279718008557
Maitri,-31.09039495745283,63.216085278958055,35,82.3095743972107,1,8.507355213712295,3472.8056262916502
Dakshin_Gangotri,-24.28162163829251,34.37419728252748,54,55.72807344341096,0,13.789359132248785,2689.532108742616
Bharati,-31.670044920502455,26.16454144219655,42,54.48711033260615,0,11.004660003839849,2749.9639356510347
Dakshin_Gangotri,-21.33118884247703,43.03067845455314,83,17.68517213662087,1,4.420396503551172,2788.923647947092
Bharati,-31.12480908798603,59.51053208224069,80,81.96766664897027,1,9.461774106871527,3885.386598670933
Bharati,-7.727581137038907,10.383898255475165,63,39.62962101296873,0,11.511177719513542,2331.672915806211
Maitri,-23.55606353984532,43.27391837187007,43,67.20637670267095,0,12.838929893513678,2916.807203485781
Dakshin_Gangotri,-21.908770008441522,27.23516511693833,27,64.38856831003703,0,2.851891340537631,2921.795688418878
Dakshin_Gangotri,-34.938962651075606,34.66296161670686,72,74.85531476817478,0,6.138567609721644,3321.3295399385106
Maitri,-30.012661197729376,61.91174156610627,86,46.80628539066539,0,11.24191581116758,3187.863114120528
Dakshin_Gangotri,-38.86669584198006,28.379633220697716,60,68.61214789304528,0,6.2366116262490925,2500.165883828987
Bharati,-7.994317029641053,15.347194105154122,16,84.427332779656,0,14.875708202016444,2932.6742264992745
Dakshin_Gangotri,-31.15945299551811,12.329826898793673,31,63.487684019375735,0,9.751030785833956,2822.2552296891395
Bharati,-23.083530667794367,60.939033104402135,56,46.85743001089077,0,11.946181326764084,2927.398368667746
Maitri,-43.587629654325895,32.55393831110363,26,37.9922543260453,0,15.18331625556292,2738.566561344229
Bharati,-39.78299981885146,28.41319870614284,58,82.33411357472028,1,5.141564285369615,3339.480958983386
Maitri,-28.004170616547402,57.43731634887824,24,53.41218382182373,0,11.849688852179463,2573.2283404800664
Maitri,-28.735992344860282,18.865345802184198,48,56.39213395289232,0,10.53893388000441,3175.285419278601
Dakshin_Gangotri,-22.063150617283643,18.913931151345327,52,97.92758708205855,1,10.660598418603644,3266.1123685102193
Maitri,-0.8666404004387545,67.01331932413943,63,73.8440587388243,0,9.105067153841832,2625.9839895469604
Maitri,-49.20726252931946,17.346579623583345,30,77.18485698687253,0,10.637069502733072,2758.8791674123854
Dakshin_Gangotri,-13.258530850309942,13.854233851764516,59,84.62404855937582,0,0.0,2794.5600834818347
Bharati,-19.02161875760464,66.47313617075312,34,36.60042967164962,0,14.976670281075135,2873.163987204497
Bharati,-32.417388446480814,42.41543163062705,47,83.02085705341125,1,4.65520103282893,3515.3533585087835
Bharati,-30.203720023170753,27.1907778607566,77,85.06334633016857,0,17.098101674060562,3879.6642570022555
Maitri,-11.559145329681812,82.88705017639379,19,53.30773554632715,0,6.202411935952781,1890.9799044175986
Dakshin_Gangotri,-25.747468938986476,21.512912267413803,51,71.28006329825865,0,6.028857767986904,2659.1706066945812
Bharati,-28.863473319998395,37.98687203322032,85,74.51302369292449,1,11.620427982856656,3568.6602257266395
Dakshin_Gangotri,-37.58382131413815,35.78054317550325,39,49.38253470208812,0,11.085681148137661,3133.696081408233
Dakshin_Gangotri,-35.03293772722411,58.15610212936764,46,73.71780783541051,0,11.803038719314284,3270.400269994579
Bharati,-39.5957765250639,18.669638256875636,28,50.471484257896265,0,11.447393236276014,2601.2637429656766
Bharati,-14.385985467622753,66.47127456417523,27,98.8807444540864,0,9.437823149707533,3228.1101590663848
Dakshin_Gangotri,-34.41025962143548,78.37052856075518,47,62.42495409011784,0,8.529544856582497,3022.8272960963704
Dakshin_Gangotri,-39.328551568345134,52.93434760469945,57,68.50630432018566,0,12.32911432277498,3793.9947750529454
Dakshin_Gangotri,-22.903822227823404,19.905391010930582,34,35.586331698488536,0,7.233411499259816,2652.108676007882
Dakshin_Gangotri,-34.794732473201385,31.942005095134363,57,65.94000534903462,0,10.477117651478334,3362.9168822463253
Maitri,-6.439167212720886,35.70200809667121,17,78.29982121151059,0,3.2214409644073356,2689.7716381851674
Maitri,-24.506794648363485,35.054724416567254,54,46.581071701202426,1,11.016049955054074,2837.5491427236566
Bharati,-22.53926620573609,12.024299382520253,80,52.16630583393726,1,10.393813535545771,3272.0490654994637
Maitri,-22.506253626179948,40.51936221541763,68,49.336920874633364,0,9.836171269427483,2306.03076634281
Dakshin_Gangotri,-18.14893375641125,33.2219047685762,57,42.68676886298634,0,16.824757808611555,2558.9780004430254
Bharati,-16.47512840729893,26.489799274171496,87,40.5697139829707,0,15.979449261359154,2452.4400532868444
Bharati,-24.648340669945,27.767917991202985,77,75.43876974494088,0,13.657745569281477,3455.700192886157
Maitri,-37.19119902997279,84.46862727706416,19,41.014708377177755,0,13.569891025611593,2642.435102908
Bharati,-26.843839032297534,53.332346000007895,70,33.245269559499974,0,10.422711500722272,2890.412995571085
Dakshin_Gangotri,-24.288024088211404,11.006213017367955,69,52.017773350076084,1,11.229605258185257,3251.079568363764
Maitri,-44.58576840232851,26.632850003838655,16,60.752651752643295,0,11.730733069146094,3038.6800891344337
Maitri,-50.25706593719353,48.48967602956296,45,68.70500883431899,0,12.410060648658586,3115.386690235201
Bharati,-39.55236432067988,53.98106094367881,64,46.68913383459913,0,10.28558765048439,2549.32324403976
Dakshin_Gangotri,-48.411382167359264,34.58024878852463,64,51.17635963299965,0,12.168322631780978,3617.8121896860084
Dakshin_Gangotri,-30.837579826107653,15.920481607085378,25,68.11382188488312,0,10.258359662184043,2575.787526385019
Maitri,-34.27461250908799,15.034701993855478,33,73.56764900752306,0,11.686439395153847,2920.439004464517
Bharati,-23.936112373810605,40.1033496003626,20,78.65237230368663,0,13.670494906646848,3174.930412739647
Bharati,-16.48921871216661,23.71792819273108,53,67.19299321813929,1,7.37551065532074,2978.103363563948
Dakshin_Gangotri,-21.527805137304092,17.442716798913345,17,35.133936474165125,0,10.529330350436648,1758.923544208322
Bharati,-19.786630506522553,6.560709799690283,62,46.872273844777425,1,10.303610430855933,3386.1475394489403
Maitri,-13.648659139988403,12.828654238144814,78,78.80942903213946,0,5.927080191228082,2906.7958258754397
Maitri,-28.913402770065545,32.763961283743136,73,86.56180320676917,0,15.564390815981852,4033.090046572242
Maitri,-56.281721468841944,25.566267649246996,57,58.68464771545849,0,6.697780395885175,3223.872732289317
Dakshin_Gangotri,-45.9330106820465,56.78662335065942,65,57.364854403122884,0,15.73044301791961,3617.4508108479126
Bharati,-19.01928344723153,14.23095571112445,72,44.985622318860926,0,4.630449758669246,2774.7534987035187
Bharati,-22.645848940739732,19.901229243687446,72,81.30479381682784,0,4.013749942952302,3024.0593939524506
Bharati,-16.65832743146155,21.895368762472824,62,44.124949559011895,0,8.65558935339137,2658.5847686334937
Bharati,9.109886355707808,31.122422287547412,88,89.42581862555868,1,11.591191563969206,4002.020498246774
Bharati,-22.367223735562238,21.969544097232344,25,58.77518314591514,0,11.568935821028669,2852.786516318124
Dakshin_Gangotri,-26.14605973235749,18.596650677582147,51,47.101209993470675,0,15.171899653256661,2974.7920918725818
Maitri,-20.84668600913318,34.994801510146544,60,33.25336101041782,0,6.920087539954265,2568.160195275779
Maitri,-39.2825253415301,30.279624823956677,77,55.943148285553264,0,13.70415519109594,3202.693546342538
Bharati,-15.941291869284855,43.130023152269786,23,58.10628208670798,0,3.3663946038026147,2124.948569909366
Dakshin_Gangotri,-27.05613132374473,25.265198864191166,37,55.21816280771147,0,6.1323351877469925,2937.5879149397483
Maitri,-4.8068586976745244,51.305778679973585,18,60.07565275398486,0,8.947033509396022,2192.1225663536943
Dakshin_Gangotri,-44.20633488708485,17.5820607117188,37,80.78415006752232,0,5.598702089037749,2965.030087404999
Maitri,-24.945505432113546,40.0074000342331,40,69.28242249194905,0,12.188447822328763,2936.3052591312435
Dakshin_Gangotri,-32.53094980571738,45.23684602347158,39,62.921876601071304,0,7.395983898736433,2477.4900515529407
Dakshin_Gangotri,-37.79761786108341,7.266817502539804,22,77.12526780625649,0,14.01227255024671,2854.2376220366573
Bharati,-17.528085465753293,40.46586507822606,59,46.25579596422556,1,13.474348458364279,2807.43334083673
Maitri,-28.810496078277506,27.120280740552687,67,70.70043856646984,0,7.299334404744338,2734.2415122020257
Maitri,-9.033561607203277,31.46064303673754,30,70.4152703628088,0,8.591248599038009,2247.973344188973
Maitri,-31.37053595600497,56.146019767204244,60,82.49546407454721,0,9.642636733864995,3392.1332586409376
Maitri,-29.71109576993898,28.479082895942135,43,39.4406621776628,0,15.417485350588283,2840.772345765369
Dakshin_Gangotri,-0.8242913016248608,16.93910305878564,66,47.00734423647175,0,6.230174942717259,2305.874680455584
Dakshin_Gangotri,-41.210569780011,38.886444782299264,49,47.847658274499366,0,0.50509756072762,2372.5443083978303
Maitri,-34.40359106940805,26.061569869766405,83,67.1728300620129,0,8.305969428135484,3100.208067553781
Dakshin_Gangotri,-62.07803414152317,28.791827109962043,70,63.35982350413992,0,6.321684889985933,3479.5893268029863
Bharati,-30.362347469824044,27.34009588074519,42,68.51635731760454,1,3.87361261083183,3370.726107087877
Dakshin_Gangotri,-16.71073806230651,42.29441884950838,51,28.396979381066558,0,9.85260084368307,2518.6064731480183
