station,temperature_c,wind_speed_kmh,wind_gust_kmh,pressure_hpa,pressure_change_3h,visibility_m,humidity_pct,wind_chill_c,blizzard_event
Bharati,-29.927878346843407,40.30259471549839,50.340183531230906,1025.439549703137,-1.1530169821729752,7265.190494899092,100.0,-32.749059976928294,0
Bharati,-25.91986518743271,41.799711411612485,44.856906172504026,979.2638896136746,-7.608948268156717,6797.710121415458,47.90934575348037,-28.845844986245584,0
Bharati,-40.79347766055923,27.158076422324413,38.12571105064639,989.7611303110498,-3.7514056733922176,11321.877910585757,91.28808993744389,-42.69454301012194,0
Dakshin_Gangotri,-30.01684258533815,39.96147978410156,43.72044377191388,965.7646069809091,0.8342470733315868,2674.3108521205,80.71159014715226,-32.81414617022526,1
Dakshin_Gangotri,-5.499331079515624,5.285509012551833,27.864593432881342,929.8603010124476,-4.723767386276623,6921.625601182509,93.99796846004254,-5.869316710394252,0
Bharati,-16.260171370184395,28.408052470180674,48.200332168136455,979.2069460470315,-6.340487018765815,6108.741113234813,89.50338587911229,-18.248735043097042,0
Maitri,0.9846740811491621,63.425032889482786,79.92732570422632,956.9249149252058,0.263311579806156,20.0,65.05196450270499,-3.4550782211146327,1
Dakshin_Gangotri,-7.338821665334596,30.600091813384225,42.580672516578545,992.8671440651934,3.1070368763024527,10930.3333418397,75.02702460132821,-9.48082809227149,0
Bharati,-18.413699816056358,49.70770273253696,49.70770273253696,942.3721335892168,-0.9859121835567449,9316.06870600668,53.09184798957646,-21.893239007333946,0
Dakshin_Gangotri,1.1590178925168821,27.23640090900886,37.654334654060406,965.2133421856493,3.5871504109077987,6135.5176182726855,67.1559544959267,-0.7475301711137381,0
Maitri,-18.41510261892552,56.88013384032431,64.26556840345057,985.3535840728092,2.4663318556962848,4954.484022578032,75.43872061324632,-22.396711987748223,0
Maitri,-12.580177348044115,19.775002116778083,37.2477442894333,987.4472433482624,4.596933252394637,6000.887638169531,79.5538047713269,-13.964427496218581,0
Dakshin_Gangotri,-29.448564303020625,37.85372273991178,59.050794427955495,979.0512150504786,8.693753833582367,8829.486302003788,86.84153973025067,-32.098324894814446,0
Maitri,-24.00181276211193,21.883999202973957,40.13032582790483,1017.3469033586222,10.456106562676382,6211.580523471192,98.74390386234859,-25.533692706320107,0
Bharati,-35.461357349504155,34.83824761903558,62.46863071030146,1011.3892727161823,2.9266844660175044,3329.9986274654607,68.46681889090176,-37.90003468283665,0
Bharati,-10.156240981077204,22.916893779393448,32.233751435542544,966.3134501386816,-1.8394007596350779,3931.681705607535,92.17152515287168,-11.760423545634746,0
Dakshin_Gangotri,-42.674554346722985,30.538843659432523,39.44108484622609,1012.1881933557272,0.24734354608627085,5951.5025109747185,79.00953985791878,-44.812273402883264,0
Maitri,-13.26474486373508,24.67679371921976,50.05557600824553,1015.2440289758036,6.293018340509074,2269.6273884685384,55.38874241335124,-14.992120424080463,0
Dakshin_Gangotri,-27.85976586257739,42.348634182015594,59.01079812739694,977.5219525191532,-3.5728998211702776,7333.294928408935,72.74394845575378,-30.82417025531848,0
Bharati,-7.431293597990209,38.64130865338256,51.1713212479604,980.9080624570431,5.790644386570519,2827.934937251603,76.73820052712598,-10.136185203726988,1
Maitri,-13.736965169031102,21.476673437466232,54.94188488641406,978.985568937468,-0.6796962396714027,2182.6476421512407,62.44954011695079,-15.240332309653738,0
Maitri,2.3096923647020233,21.15280088018851,41.93010635401534,967.1000122368528,0.9085038059166769,18772.528151206785,59.3915135220803,0.8289963030888277,0
Dakshin_Gangotri,-14.038379632920329,18.861782788056544,31.95634104871571,969.0866464082105,-3.2307502470410814,13759.405638289918,58.887628073483995,-15.358704428084287,0
Dakshin_Gangotri,-48.58060383479861,16.890032635967138,25.03058449949414,1006.3864514479319,-5.294900810365875,6575.780164079666,66.84676443957508,-49.762906119316305,0
Bharati,-26.004297593473012,43.761280902401566,72.02640761824026,988.7475228630069,-1.1153440302451199,9404.065069238812,62.030550500020084,-29.067587256641122,0
Dakshin_Gangotri,-42.58010788892224,18.288543927796233,35.358514136692925,968.9162090587627,5.21204677734219,10083.792150083504,93.45611764643606,-43.86030596386798,0
Dakshin_Gangotri,-32.77419763549412,36.302690715682935,51.547859911067206,961.480078552891,-2.8078422411402375,5698.224755252747,38.2333220312565,-35.315385985591924,0
Maitri,-2.3315735008491743,23.581828162529128,45.344592437080024,964.8377920277305,6.450084640082208,7131.023012093049,76.66907106300303,-3.982301472226213,0
Maitri,-15.43699283653456,49.002295913502756,72.8031744820425,976.7228955593017,-2.2914935250606976,4951.318251669676,82.92471596023528,-18.867153550479753,0
Bharati,-35.483956428681196,70.95703951211799,91.45573935702696,998.2633977461452,-4.2729086255245035,11022.681638939794,60.55762498483077,-40.45094919452946,0
Maitri,-40.20576049660598,4.339606558140907,28.17936231446035,962.7983766115254,1.0145481943242922,11077.732108316475,71.52129376602988,-40.509532955675844,0
Bharati,-24.508268606856088,19.640761087400666,39.154504676427486,998.0340513627317,2.7162879511763447,12247.6755147687,69.8684656951619,-25.883121882974134,0
Maitri,-43.24840224071691,23.37961920431266,43.92852503861493,983.939134966426,0.7523516660820351,7063.994279035005,73.83933009296999,-44.8849755850188,0
Maitri,-35.067104160948716,27.6424648753654,35.32608632693105,982.8568388506395,0.6038135823679157,14671.219872351243,84.94401486218129,-37.002076702224294,0
Maitri,-20.31985792673134,26.77392818030535,59.87746699648093,1000.5159229629185,6.411840843765358,5694.595560969306,83.60071839779121,-22.194032899352717,0
Dakshin_Gangotri,-7.6703194583995575,14.679977673814802,17.343211083907775,996.8671743587958,0.3796581899685074,14187.72193237687,66.00033364797503,-8.697917895566594,0
Maitri,-15.868577916633404,71.67368495969228,89.76746110466702,951.9096421485689,-1.8816271416356267,4146.801149211159,52.43321852730237,-20.885735863811863,0
Bharati,-59.3693426289715,27.279153716420616,28.911483134634537,958.3197270838313,-4.53187817299858,810.2387577234249,77.47602897633706,-61.27888338912094,1
Maitri,-20.434499064546102,38.55594130941106,52.57465392105151,975.4096700264921,5.094542757721352,14111.232108084201,65.14989621311122,-23.133414956204877,0
Maitri,-23.91949640151133,39.14428591523297,48.43134953655212,987.1194564606237,-1.702712092376712,8641.50848995748,67.08366922021946,-26.65959641557764,0
Maitri,-18.791645719409605,12.828657758625994,29.18621647206583,1007.2915131044665,-1.3124119531468146,8076.490014352634,78.35169624607524,-19.689651762513424,0
Dakshin_Gangotri,-0.7568547752318899,25.413191418647397,43.830768232223846,981.3013505172481,4.207517620278027,4558.061616235467,68.47392452114912,-2.5357781745372074,0
Dakshin_Gangotri,-55.948574152071146,43.75997685717299,49.19663982722707,1014.0739259744968,8.21659117910925,2619.4036500014013,79.60073964285536,-59.01177253207325,1
Maitri,-33.866551377866585,58.670771685326606,73.37662713581085,965.8664897222817,1.0053276553232435,2998.99330155354,100.0,-37.973505395839446,1
Dakshin_Gangotri,-16.13640515809968,25.692357494543664,54.629099719106485,969.2484269144112,-0.5479930922586101,6554.189136984075,85.28766340467807,-17.934870182717738,0
Bharati,-48.723915991809136,14.219210324321738,16.096559349307128,973.8863499094608,-0.022609900692416723,5399.197342202409,95.17346852885011,-49.719260714511655,0
Maitri,-2.8607642791973653,22.344328664757295,28.803790973136632,963.6554494873395,-1.8221531389465275,20.0,82.66339670521373,-4.424867285730376,1
Dakshin_Gangotri,-19.474650809490125,25.12055010579561,48.72809658494896,1003.1880896389608,-1.4233894626733252,12775.036853062906,76.15676632754402,-21.233089316895818,0
Maitri,-12.30124021234894,24.628893931941647,40.40444206440585,924.6033817664808,-1.4019569227854616,4321.154120974706,82.89096876562994,-14.025262787584856,0
Maitri,-33.564154922826916,18.87295226060096,35.38450155884661,969.9286213723275,3.6429123120173177,10953.637947596222,82.1596221484305,-34.88526158106898,0
Dakshin_Gangotri,-12.793544650506842,13.357057968291183,38.580081455214454,1002.9641456039699,-0.3526823702695725,3177.4077379774035,87.94208193603136,-13.728538708287225,0
Dakshin_Gangotri,-8.972926660164426,16.354499108035757,23.413812090052833,973.7536303786161,5.437249650437366,6619.3700409168205,75.89049614242914,-10.117741597726928,0
Dakshin_Gangotri,-21.506829697942475,22.446653491398205,32.25330119042225,1001.45772940625,-0.4651086399777769,9889.24523826217,55.37526366945721,-23.07809544234035,0
Dakshin_Gangotri,-21.48398660951956,43.40128262937866,51.97486396471028,1023.9536828999229,-1.4681166037704043,9337.383690853929,52.97787907348966,-24.522076393576068,0
Maitri,-20.944851410774113,51.61148018302264,63.129449709667014,981.6076929407152,5.111500016426149,4928.157376925625,81.91850766384525,-24.5576550235857,0
Maitri,-37.95017897109072,32.24740969008554,60.64263053956232,1003.3786853798948,0.08620007850533681,8037.175648179431,58.107072807430164,-40.20749764939671,0
Dakshin_Gangotri,-27.212930203605293,16.614884686386894,16.614884686386894,1028.3827504738254,-0.5057370683849465,8703.786675978326,85.29640101898345,-28.375972131652375,0
Bharati,-27.287837986785384,23.12784421429432,26.18565610519359,988.0418141442094,0.13424257126378225,5408.281829709398,95.0798116173533,-28.906787081785986,0
Bharati,-19.249092034697576,8.712065466067116,10.055234793135323,979.0387362522339,5.866598052713353,1545.1268306463908,71.69010223546158,-19.858936617322275,0
Dakshin_Gangotri,-10.002636296345582,59.22510606372111,88.24204557058079,998.0493063485012,1.2243109271495534,3501.732162208295,93.17019338771118,-14.148393720806059,0
Bharati,-40.87804122967614,21.25116258652825,30.107163239530614,1003.6843350674457,4.997935955694065,4483.084303841435,78.88407082771512,-42.36562261073312,0
Maitri,-26.875135454793664,36.95629245934292,48.689555998492935,979.2236941225273,-0.9384976086357851,6104.235117021951,75.38880055855249,-29.46207592694767,0
Bharati,-2.7781667851154026,49.837821562949465,49.837821562949465,970.3231268287848,4.357615628914724,12369.52179243166,76.09269263558426,-6.266814294521865,0
Dakshin_Gangotri,-36.15382343218846,67.28013266420689,79.6562723025477,1014.3479063659266,0.9507393456917967,9629.929739693049,62.53724427840294,-40.863432718682944,0
Maitri,-37.3337502593548,45.76600660505266,69.43122381347233,974.5877108455576,3.53030264792197,2735.744970789303,60.620480519415366,-40.537370721708484,1
Bharati,-21.965407122532095,24.54866315329667,42.0782336360263,1003.8745754096451,3.866584946719856,13346.089180320463,50.33938600294035,-23.68381354326286,0
Dakshin_Gangotri,-12.334222142720199,39.43865532052887,53.36001480754262,985.2573454640568,-3.7664781161596332,5684.6812993902895,64.00355267501939,-15.094928015157219,0
Dakshin_Gangotri,-24.82860916659011,66.05746065344765,66.05746065344765,1016.53930315317,0.2878304255362519,8689.142650667412,100.0,-29.452631412331442,0
Dakshin_Gangotri,-5.065591143445161,21.14370089573422,32.8641800226545,963.0190815468912,3.828791810202092,2244.0526211668775,52.59951612120483,-6.545650206146556,0
Bharati,-12.148090261502098,12.967123584249796,29.43627122350862,962.9803919593479,4.465941478948752,4191.053322835432,57.35193894299259,-13.055788912399583,0
Dakshin_Gangotri,-12.372698996649072,18.954509061418115,24.036260491085066,997.0897280366,5.0137379071703725,10151.753802725403,62.91615170426053,-13.69951463094834,0
Dakshin_Gangotri,-16.6882524801386,38.134426305907304,59.683337885686115,957.3932138684539,0.41891090040996853,2484.510416321487,63.620173914287975,-19.357662321552112,1
Bharati,9.914796505191276,24.8791123425726,48.729797809023296,982.3325692497917,6.160838164517763,6220.68515591397,79.03985835157329,8.173258641211195,0
Maitri,-28.077425332990664,29.09697696889686,38.81048988235591,1010.9681846591975,-2.6288262784622107,7883.64299188727,65.82282934342588,-30.114213720813446,0
Dakshin_Gangotri,-55.05283438099771,41.33927946209197,63.597601399809015,944.3033572213279,-5.979060678764094,1908.2527986548275,72.02226565166073,-57.946583943344145,1
Maitri,-0.9361845772428872,18.724613739162148,32.62721776432181,988.0427855721714,-1.110443575409107,20.0,62.25748607386968,-2.2469075389842375,0
Dakshin_Gangotri,-31.865491464352385,28.364024949269318,54.83540476505745,1004.2349077864855,4.783369137385823,9629.537799120453,67.87166280366944,-33.850973210801236,0
Bharati,-23.381793334854503,22.91556677318382,58.25707337376463,979.4818466989303,-4.34482868450034,17453.530305288914,74.10488154665974,-24.98588300897737,0
Bharati,-5.356739727092094,64.74884165986222,68.81218684052976,961.4581433926837,-5.8794320515110154,7835.464716161683,72.98167328627096,-9.88915864328245,0
Dakshin_Gangotri,-49.033893115883885,45.06157168563661,67.75641572110327,974.7478398381198,-6.882035951511537,8602.988153110273,100.0,-52.188203133878446,0
Bharati,-43.77470821159209,24.96913010248222,53.01877576410949,963.2296042705188,2.943777136766583,2463.71117087985,74.57719976967502,-45.522547318765845,1
Bharati,-49.0191690567828,24.240070527790234,29.53326712427191,981.3831645003288,-5.79041890112374,11878.698889979205,71.8538736169437,-50.71597399372811,0
Dakshin_Gangotri,-36.91204435038136,68.37663213969655,77.62542545750995,974.4658887929548,2.1961213040679386,4492.935658051125,37.54553234198469,-41.698408600160114,1
Dakshin_Gangotri,-18.405450909745095,65.61884605477239,74.75507507248035,969.7347895507304,-1.3123463345607105,10654.869286081263,78.59888124701172,-22.998770133579164,0
Bharati,-17.137182357808435,38.00889295281795,51.68108056745673,989.3229478992338,-3.082392734591499,8429.190644838945,45.3737181191758,-19.797804864505693,0
Dakshin_Gangotri,-20.855887310071694,29.791444403342393,41.22778934113617,1011.5823124424277,-3.9948893016958564,8526.78771592263,83.27542704307818,-22.94128841830566,0
Dakshin_Gangotri,-46.1914882583855,14.834720427849849,27.851874547299026,986.5564175768901,0.8251633627077821,8373.224702413174,77.13626061028152,-47.22991868833499,0
Dakshin_Gangotri,-59.65155154948966,19.046784783710308,42.42666806649199,1006.8733114088752,-3.0166312569901024,8245.740515166613,86.96845756491994,-60.984826484349384,0
Maitri,-24.184696219144264,14.195071106105548,14.195071106105548,1011.576497955609,-0.01989123877599732,7133.560912025762,65.48356573188684,-25.178351196571654,0
Bharati,-32.07664050457504,50.819868495543325,56.080934279129565,968.2671939536363,1.6056255470928584,9877.052249488863,75.40469694333555,-35.63403129926307,0
Maitri,-18.109213424250825,14.967387132597215,36.666667894695884,985.4971700798238,2.4506449366569667,3095.804946268113,85.13648967803148,-19.15693052353263,0
Maitri,-14.470695606680948,24.077186675076078,44.604948161284824,971.5010471170275,3.737281647225365,5044.718518034473,61.05678051920473,-16.156098673936274,0
Dakshin_Gangotri,-22.926378519119773,9.773266644807107,14.187844704473202,950.3567231764781,0.6589133811484919,11872.353587448808,84.1505145952072,-23.61050718425627,0
Dakshin_Gangotri,-13.598003719362193,12.21629359842056,32.813313101457254,987.115217374377,-4.200360209238399,6691.6254135590025,83.4638423480676,-14.453144271251633,0
Maitri,-21.561829388273974,42.27835525469217,70.54702482288994,958.9570076390307,1.862909339681097,4696.2407104979075,72.97699069199045,-24.521314256102425,0
Bharati,-17.049029415977998,35.12648520710012,49.63622006244502,989.6860655119775,2.6248145690744145,10139.477512013586,98.6780075562648,-19.507883380475008,0
Maitri,-35.57009894304824,30.343015604222845,35.26340538358398,948.8824383371756,-0.7262369222483137,9349.725142142503,82.73329597293242,-37.69411003534383,0
Maitri,-27.69417120747188,24.312231264749236,48.06177382789171,983.4198599895522,-1.1516125136581397,800.7225132772237,49.88770535964172,-29.396027396004325,1
Bharati,-22.048358550145643,11.293242752715592,43.523697062424326,948.5853399145415,9.900709541456093,8919.726123181026,89.83032154462781,-22.838885542835733,0
Dakshin_Gangotri,-12.692072868738718,22.61353860550319,28.752135571107544,993.4772953274386,-5.17220467321392,6549.350732041487,65.1283667712371,-14.27502057112394,0
Bharati,-30.906117583368584,27.486528014599934,42.87904875410027,972.1323985282105,1.9746974877715495,8847.606191730476,86.9652191381049,-32.83017454439058,0
Maitri,-17.18249116401831,40.859898335229055,66.76145468409926,970.2041378492897,4.184125785532597,6042.8193047799805,79.43290893395567,-20.042684047484343,0
Maitri,-28.987581878730687,49.44086606755088,65.59445321718275,1002.5300970248586,-1.3650609648914895,7857.203588204853,35.37387176530083,-32.44844250345925,0
Dakshin_Gangotri,-26.763132509921956,42.93704428534824,42.93704428534824,973.568596635728,-0.6740670076033088,20.0,84.07297374013365,-29.768725609896332,1
Maitri,-12.557214369638904,35.020604637780615,54.4547818256386,982.2170520414626,-1.6058665229166964,2420.259360348193,71.67515611077161,-15.008656694283548,0
Dakshin_Gangotri,-54.89590556581234,30.105586555617954,35.31750019238896,976.0276758606216,0.0008892514563221182,8960.404662603523,68.10829550008441,-57.0032966247056,0
Bharati,-44.447084921121416,33.2913904040063,35.584164414066166,990.1478483868628,3.59797025074885,16485.745390853932,68.6670298104075,-46.77748224940186,0
Bharati,-47.23278096164231,21.812467058853503,21.812467058853503,1000.858898445252,-0.7928318156070615,7469.101197993998,86.83318283727768,-48.75965365576206,0
Maitri,-60.004241797724575,31.43438383520713,58.338456766863935,996.712709137826,12.442368556252154,3228.781209380366,61.180938802227224,-62.20464866618907,1
Dakshin_Gangotri,-35.17396660232765,27.404781868779285,34.057668678605026,970.6666286088581,-1.8109503701712477,6541.640899004917,91.6992124212034,-37.0923013331422,0
Maitri,-13.758491504083894,81.93768532728598,100.2710471297647,1004.1809393721164,5.510060662662633,2426.302856556892,52.20525077426941,-19.494129476993912,1
Maitri,-29.27326099573862,33.71884914379364,54.50839344958767,961.6729727375956,2.175699449490884,10999.293590531439,79.43541295071228,-31.633580435804177,0
Dakshin_Gangotri,-22.033148770872216,8.260242161536425,24.878432059688425,965.1503617324399,0.4338924845735,6192.31921929133,86.58660770507994,-22.611365722179766,0
Dakshin_Gangotri,-8.66173754933811,23.631965033551804,41.59767283329152,977.443985283758,5.883044377430391,10212.83213704148,86.21847484033502,-10.315975101686735,0
Bharati,-5.084708015984624,25.856048862672818,44.66652973666778,1000.9360090441758,-6.400304982627197,5386.180110236536,77.76116539917498,-6.894631436371721,1
Maitri,-26.037069020892094,45.81276468071625,62.19374154717019,956.5969716111279,1.7007138338663383,10567.842173036726,71.89806411413933,-29.243962548542232,0
Dakshin_Gangotri,-4.696211656459042,35.89096420617308,43.28936906301284,997.8296828827731,-2.86551975331262,20.0,66.75022577988253,-7.208579150891158,1
Bharati,-23.61810012348836,34.98529825547763,41.49192663396174,978.9050581036405,-1.743951740420698,6097.911874380305,56.66369344813195,-26.067071001371794,0
Dakshin_Gangotri,-37.56097335741193,56.03228582219973,69.98247038044047,971.3253295282773,-1.9320091681440283,8158.354505562782,64.7149484691938,-41.48323336496591,0
Maitri,-33.91600528298103,65.76980477209825,79.5081642916081,1001.9561273269585,-3.8552971724896308,4926.596496084003,60.579318678367464,-38.51989161702791,0
Bharati,-47.20804768847525,42.24745246746743,61.54064979173318,963.9465834262411,-6.610320732093386,7438.040180903363,58.12025592065844,-50.16536936119797,0
Dakshin_Gangotri,-38.322007806004784,24.59369460264733,50.61019527429893,1025.7135230749986,1.5551369421014514,7370.17609268811,100.0,-40.0435664281901,0
Maitri,-30.370250321116437,24.98488051149081,43.423934117185716,976.4671642291544,-0.26347953365097576,10195.33344027595,49.20859121397733,-32.119191956920794,0
Maitri,-12.946224709320976,2.98413470057717,9.875297509405561,982.9968340846208,-1.2023652558674274,8486.10554717853,91.88264545695947,-13.155114138361379,0
Dakshin_Gangotri,0.8115474674897563,52.50367784894157,52.50367784894157,1010.8581003215718,3.0366987523190594,7571.712489136368,56.45246949387153,-2.863709981936154,0
Bharati,-45.732722730655595,24.9449652610006,32.255593202207365,983.5185935716063,1.8077392878021112,9517.854593682778,59.668104267978705,-47.478870298925635,0
Bharati,-19.107587976101215,29.06563948441583,30.62073586915057,1003.7773775683476,-1.0673458183144349,587.7928970403154,59.42286541568181,-21.142182740010323,1
Dakshin_Gangotri,-40.60815908736302,23.36383646946251,31.060114445854516,940.9368306506204,12.203694728909591,2990.3603272005344,58.34286363700333,-42.2436276402254,0
Dakshin_Gangotri,-17.87954367305197,16.452992245218038,33.875762133870154,971.1480591965807,4.0719548634956535,458.96374696396197,88.84282519123613,-19.031253130217234,1
Bharati,-26.9662997603159,78.75221640208872,94.59612148047547,987.9346755684519,9.779202832436962,8194.407533406487,83.82550309778775,-32.47895490846211,0
Dakshin_Gangotri,-52.463587387712955,29.167227928294704,62.7490040976768,1001.6283859524682,-1.6598196968267185,7655.255669985276,71.51101302260282,-54.505293342693584,0
Bharati,-11.075545126472734,59.97236624327131,79.80318176409317,995.3939311652182,0.9987964841207462,11541.180281452247,100.0,-15.273610763501726,0
Maitri,-34.07501069213097,25.122906805620897,59.214579638767916,993.5206421586578,-4.953077048682659,7406.663942441908,74.74909866532403,-35.83361416852443,0
Maitri,-33.00850357560332,21.24464562018579,43.39603966008505,1001.2211568470906,-1.3219132590618354,3473.1941780689535,75.89814343856561,-34.49562876901633,0
Bharati,-41.04628616934535,40.480943333886174,66.33801076693652,989.5003930681585,-2.3358370985321995,6536.003247156581,64.71543273867499,-43.879952202717384,0
Dakshin_Gangotri,-34.81424915031333,49.336382395385684,60.7473596791761,937.1363194642024,11.982020986627345,20.0,62.92899601401336,-38.26779591799033,1
Bharati,-18.581643389576243,50.906440935611336,55.16134810231842,1008.8440650502737,-2.769909190823083,4367.0948977650005,67.0033006855532,-22.145094255069036,0
Bharati,-27.838665114046083,27.29598932161746,37.80639041360866,963.246700019128,-0.93613526723369,20.0,87.77593850219546,-29.749384366559305,1
Maitri,-20.070069965762784,42.5790659435932,57.46037063681321,986.2725001472833,-5.814681227449574,7314.082556558803,83.5668348117212,-23.05060458181431,0
Dakshin_Gangotri,-19.571172191067344,22.49505249010606,31.213463650055846,983.6200952233439,2.1348934710354643,4882.80622827246,94.35902826916002,-21.145825865374768,1
Bharati,-5.190075167077495,31.2298095707073,36.21838532599879,980.9465523813969,-3.6009016403606804,5470.897310311124,64.24384498170569,-7.376161837027006,0
Bharati,-30.14179226296569,25.937811056269258,45.106187980476854,957.8791863122992,3.6741829161053423,2273.663217592095,83.8426360889936,-31.95743903690454,1
Dakshin_Gangotri,-47.15286725268598,23.91096193377789,28.85699027180537,941.2261347233041,-7.153298430191297,3324.57384235892,79.58262259287189,-48.82663458805043,1
Bharati,-8.991663751420255,31.892202711903273,31.892202711903273,959.9524218680725,-0.4864931603947782,8770.465563555732,81.513031521316,-11.224117941253484,0
Maitri,-29.97232258145882,16.20959903271212,19.988737893736165,996.5247687448868,-7.383199601682068,255.72030858592007,62.04336544806843,-31.106994513748667,1
Dakshin_Gangotri,-8.281113331339345,47.34852620563427,60.00497132300179,951.0675627487165,-1.9620518270069303,8022.750759039853,59.41900526185586,-11.595510165733744,0
Maitri,-19.249343302262943,23.962545915388805,29.053354837743573,962.3943805998399,-1.1488514027351582,2755.1118921854936,83.08707425556102,-20.92672151634016,1
Bharati,-26.967062953050174,46.24649550652699,58.96559647334189,988.3609330759913,-2.3961258572940927,20.0,88.09261535214965,-30.204317638507064,1
Maitri,-19.768361589305574,18.14174426350078,39.14618731629288,959.451506502646,-2.0008650631625233,10905.37553646299,65.7254090036028,-21.038283687750628,0
Bharati,4.265188401894491,23.918348876334253,44.66277934496776,969.1390362050486,3.8846730774294103,11316.723025379139,84.13552786508595,2.5909039805510936,0
Bharati,6.154707935806297,16.178877312185524,24.570618221292413,981.6364303214018,8.697817274170967,3842.1283936047157,92.99061766952056,5.0221865239533106,0
Bharati,-23.95928297300832,15.838382798578913,17.79896692818942,985.6528547826032,1.357228806238215,3802.9004178627133,69.57303335165342,-25.067969768908846,0
Dakshin_Gangotri,-22.59714110024387,19.47507930116549,28.718844649673414,959.0554810364305,-3.440174364068037,4996.5014718977345,53.41781058615348,-23.960396651325453,0
Bharati,-8.856397638004218,18.296731436313152,39.85317953414865,982.8188583316236,0.2563097572508662,2759.7387938928564,55.293141043331,-10.137168838546138,0
Dakshin_Gangotri,-37.68491549151021,16.25537682509957,40.14733911554525,987.977095057274,-1.4170766643009225,3464.6105874510426,64.85215939286219,-38.82279186926718,0
Bharati,-20.003944410726174,30.15042530044009,48.679324510773625,954.535989519359,3.557571458391559,7800.243820103331,68.30979236243707,-22.11447418175698,0
Maitri,-25.387942719307848,40.0893125510037,67.1036730609579,984.2968595211165,1.151444907359033,14295.575145627203,74.45791775901448,-28.194194597878106,0
Maitri,-20.291376828136695,41.12867573129609,73.42069692748981,965.6683354051066,-6.311179792447776,4581.160805831479,74.76272631905483,-23.17038412932742,0
Maitri,-37.50053208924109,10.781440050383537,20.94916076908826,982.4783036137216,4.391741950897559,10092.416767310044,70.91458566471508,-38.255232892767935,0
Maitri,-48.843512399634534,25.851936378467098,55.717568918332,994.4615800601429,3.8673621582036053,7411.567600672631,85.18852468758762,-50.653147946127234,0
Bharati,-56.09475153986938,24.52545959407435,36.91996438615691,976.4748195876533,5.980114814271487,20.0,63.588395658768434,-57.81153371145458,1
Dakshin_Gangotri,-41.76076169484412,56.524753932203744,81.72324090480438,998.2683083195811,-2.0657636033232727,5902.255681270894,93.97011590235311,-45.71749447009838,0
Maitri,-31.880129274089995,26.371958536387346,48.45768322311497,995.816279684807,1.20389510766045,5399.791507755997,89.10098801935538,-33.726166371637106,0
Maitri,-29.39787379973143,28.873361938427962,28.873361938427962,998.1566019051899,-4.739106700505676,11858.151958993772,88.00210683164916,-31.419009135421387,0
Dakshin_Gangotri,4.058467436442754,13.14407609394078,18.48180474467288,988.0621987970267,-0.2049792321459896,12020.613536718585,65.1074215121843,3.1383821098668996,0
Dakshin_Gangotri,-8.41009945139053,19.197641411757413,21.984762248653833,1002.0153378087881,1.5879413503961815,7507.198770986901,73.25365069300915,-9.753934350213548,0
Dakshin_Gangotri,-39.43136674512441,12.67632731279987,12.67632731279987,987.7019060706049,-2.5442230854474364,10857.0367497687,85.84265160446702,-40.3187096570204,0
Maitri,-19.784373213235646,31.13926050179248,54.93241033574904,946.6547926731341,1.3693599257287974,5414.5597332703255,72.00128736056863,-21.96412144836112,0
Bharati,-31.106173545254876,57.40989719889618,93.09761575009685,964.1585868648051,0.6720003765273319,10477.42416779472,64.51275109904778,-35.12486634917761,0
Bharati,-29.265457570601427,19.56032851880382,31.98360347181329,975.7748586679809,-1.7993458268010567,6401.349863077483,63.91106050176061,-30.634680566917694,0
Bharati,-22.22011525876927,26.481790536342675,50.023357190006465,978.2555390123422,5.589885624284931,10390.698504494976,64.64162455909809,-24.073840596313257,0
Bharati,-15.7124332453691,18.35947026683697,48.20572344374441,987.1547751849173,-0.9377710764038013,10797.641417581402,57.58594934674527,-16.99759616404769,0
Dakshin_Gangotri,-30.08887725826023,21.552289294146835,38.635606295974426,963.8609624967994,0.531394898712092,8865.803123315562,100.0,-31.597537508850507,0
Bharati,-9.042227008984622,31.470553325942607,46.21742267679221,1020.1741740909883,-5.867612996928519,3033.648537546983,45.715211858576936,-11.245165741800605,0
Dakshin_Gangotri,-42.129073392136064,70.64330454323357,83.18642526581264,977.9508338104337,2.0767642881512205,4317.824309990372,60.28814171968952,-47.074104710162416,0
Maitri,-24.904914064565972,56.01779500217167,76.3933838242214,979.8462440788433,-1.9075748336381046,9009.021249587295,83.94034948395507,-28.82615971471799,0
Bharati,13.965105898937487,64.09725134038621,87.84419184071201,966.5850178573126,3.8288438779008342,9573.841614898589,64.77898820786949,9.478298305110453,0
Dakshin_Gangotri,-21.653803860620872,46.44980350702185,66.06785256741365,959.9324647964013,-5.244584942131448,6633.560561888881,69.72431715232916,-24.9052901061124,0
Maitri,-3.501782400907409,26.300398866557632,45.5750296247263,977.4739365886235,1.7227878039708833,4750.835483839826,80.92783611607629,-5.342810321566443,0
Dakshin_Gangotri,-23.627197327401877,24.456450513965933,38.94442150188638,980.5510144837898,-8.728224767248134,6765.555120516868,90.48530960652784,-25.339148863379492,0
Bharati,-16.28834357005305,19.624339729708375,19.624339729708375,978.2619180700931,2.4634723935226592,4886.097320499263,70.89871073714161,-17.66204735113264,0
Bharati,-25.851747915890375,6.024988196722588,30.002152084288557,1013.1031188607491,-0.699210563086849,4908.354090666667,88.83042088600588,-26.273497089660957,0
