cargo_id,t_index,temperature_c,target_temp_c,is_anomalous_series
CARGO-1009,80,-79.98048186967804,-80,0
CARGO-1009,81,-80.39031319430154,-80,0
CARGO-1009,82,-79.93299152076325,-80,0
CARGO-1009,83,-80.25191105258311,-80,0
CARGO-1009,84,-80.16829137199957,-80,0
CARGO-1009,85,-79.73366303885439,-80,0
CARGO-1009,86,-80.05732927354845,-80,0
CARGO-1009,87,-80.18620002720347,-80,0
CARGO-1009,88,-80.27936907720395,-80,0
CARGO-1009,89,-80.18658182411346,-80,0
CARGO-1009,90,-80.13514797133594,-80,0
CARGO-1009,91,-79.71723228753311,-80,0
CARGO-1009,92,-79.97011531269719,-80,0
CARGO-1009,93,-79.60170846923808,-80,0
CARGO-1009,94,-80.31790757387749,-80,0
CARGO-1009,95,-79.60174508972116,-80,0
CARGO-1009,96,-80.02493788988303,-80,0
CARGO-1009,97,-80.05085124128543,-80,0
CARGO-1009,98,-80.04802680629587,-80,0
CARGO-1009,99,-79.30006656257646,-80,0
CARGO-1009,100,-80.11027535564124,-80,0
CARGO-1009,101,-79.33501226505604,-80,0
CARGO-1009,102,-79.70517723633672,-80,0
CARGO-1009,103,-80.29948546996171,-80,0
CARGO-1009,104,-80.25177736349116,-80,0
CARGO-1009,105,-79.89442198615929,-80,0
CARGO-1009,106,-79.91998720957369,-80,0
CARGO-1009,107,-80.06891094649514,-80,0
CARGO-1009,108,-80.1071932409135,-80,0
CARGO-1009,109,-79.48898454014316,-80,0
CARGO-1009,110,-79.9110841349767,-80,0
CARGO-1009,111,-79.81765890672798,-80,0
CARGO-1009,112,-79.91553123625783,-80,0
CARGO-1009,113,-79.92336757186688,-80,0
CARGO-1009,114,-79.29730019367372,-80,0
CARGO-1009,115,-79.76594598419359,-80,0
CARGO-1009,116,-79.14704600827369,-80,0
CARGO-1009,117,-79.70663900364943,-80,0
CARGO-1009,118,-80.14351859920897,-80,0
CARGO-1009,119,-79.57285979470699,-80,0
CARGO-1010,0,-79.88730671346481,-80,0
CARGO-1010,1,-79.83441301714959,-80,0
CARGO-1010,2,-80.05919538249228,-80,0
CARGO-1010,3,-79.81920879704566,-80,0
CARGO-1010,4,-78.78482603700255,-80,0
CARGO-1010,5,-80.44532540935795,-80,0
CARGO-1010,6,-80.66555023847415,-80,0
CARGO-1010,7,-79.66211284166445,-80,0
CARGO-1010,8,-80.34634682601244,-80,0
CARGO-1010,9,-79.88363079740674,-80,0
CARGO-1010,10,-79.81020567307948,-80,0
CARGO-1010,11,-80.00541413755234,-80,0
CARGO-1010,12,-79.91766285857533,-80,0
CARGO-1010,13,-79.50360607492124,-80,0
CARGO-1010,14,-80.21045457285167,-80,0
CARGO-1010,15,-79.64599017303081,-80,0
CARGO-1010,16,-80.41841769145435,-80,0
CARGO-1010,17,-79.90531855393286,-80,0
CARGO-1010,18,-79.86872134658387,-80,0
CARGO-1010,19,-80.04274986944655,-80,0
CARGO-1010,20,-79.73939314320339,-80,0
CARGO-1010,21,-80.0106256979567,-80,0
CARGO-1010,22,-79.91928884778663,-80,0
CARGO-1010,23,-80.22724814127612,-80,0
CARGO-1010,24,-80.31217317772199,-80,0
CARGO-1010,25,-80.3226552181654,-80,0
CARGO-1010,26,-80.18872760887007,-80,0
CARGO-1010,27,-80.39539435378411,-80,0
CARGO-1010,28,-79.45451300272119,-80,0
CARGO-1010,29,-80.11536527715428,-80,0
CARGO-1010,30,-80.02671523014011,-80,0
CARGO-1010,31,-80.37451185589177,-80,0
CARGO-1010,32,-79.42190720154724,-80,0
CARGO-1010,33,-80.12125659427964,-80,0
CARGO-1010,34,-80.22923929064201,-80,0
CARGO-1010,35,-80.2144783880855,-80,0
CARGO-1010,36,-80.1257935288224,-80,0
CARGO-1010,37,-80.16053657470462,-80,0
CARGO-1010,38,-80.46028942656876,-80,0
CARGO-1010,39,-79.79086738139968,-80,0
CARGO-1010,40,-80.3825306125489,-80,0
CARGO-1010,41,-79.80097799274087,-80,0
CARGO-1010,42,-80.43605606345861,-80,0
CARGO-1010,43,-79.98893008971282,-80,0
CARGO-1010,44,-80.3498379527342,-80,0
CARGO-1010,45,-80.25224142557384,-80,0
CARGO-1010,46,-79.88044809487678,-80,0
CARGO-1010,47,-79.67664273662278,-80,0
CARGO-1010,48,-79.46580266629168,-80,0
CARGO-1010,49,-79.91145845877115,-80,0
CARGO-1010,50,-80.04330505806975,-80,0
CARGO-1010,51,-80.31688413174123,-80,0
CARGO-1010,52,-80.55887037332265,-80,0
CARGO-1010,53,-79.83447600435392,-80,0
CARGO-1010,54,-80.0901141545404,-80,0
CARGO-1010,55,-80.01681182246084,-80,0
CARGO-1010,56,-80.15288774463437,-80,0
CARGO-1010,57,-80.25239772141926,-80,0
CARGO-1010,58,-79.83961039124691,-80,0
CARGO-1010,59,-79.5390334244701,-80,0
CARGO-1010,60,-80.41528949764248,-80,0
CARGO-1010,61,-80.62224888016858,-80,0
CARGO-1010,62,-80.13430985870085,-80,0
CARGO-1010,63,-80.27610017188195,-80,0
CARGO-1010,64,-79.70120644871731,-80,0
CARGO-1010,65,-79.90209274293949,-80,0
CARGO-1010,66,-79.50555656847627,-80,0
CARGO-1010,67,-79.759035688415,-80,0
CARGO-1010,68,-80.05897003674289,-80,0
CARGO-1010,69,-80.03656496567824,-80,0
CARGO-1010,70,-79.97023704795872,-80,0
CARGO-1010,71,-80.37584125609918,-80,0
CARGO-1010,72,-79.96672606903269,-80,0
CARGO-1010,73,-79.68537813790778,-80,0
CARGO-1010,74,-80.26599049974715,-80,0
CARGO-1010,75,-80.1600454934416,-80,0
CARGO-1010,76,-79.89222246423982,-80,0
CARGO-1010,77,-79.64787078571914,-80,0
CARGO-1010,78,-80.32849289223904,-80,0
CARGO-1010,79,-80.03903641612222,-80,0
CARGO-1010,80,-80.13057809414298,-80,0
CARGO-1010,81,-80.20191680858719,-80,0
CARGO-1010,82,-80.67689554499525,-80,0
CARGO-1010,83,-80.34270143962148,-80,0
CARGO-1010,84,-80.47756129917462,-80,0
CARGO-1010,85,-80.14517214389869,-80,0
CARGO-1010,86,-80.23406260052755,-80,0
CARGO-1010,87,-80.45362523313962,-80,0
CARGO-1010,88,-80.17428808566798,-80,0
CARGO-1010,89,-79.52727055187019,-80,0
CARGO-1010,90,-80.2949900938969,-80,0
CARGO-1010,91,-80.21765373482481,-80,0
CARGO-1010,92,-80.16859549758023,-80,0
CARGO-1010,93,-80.31893320539324,-80,0
CARGO-1010,94,-80.5850855476942,-80,0
CARGO-1010,95,-79.56291271636823,-80,0
CARGO-1010,96,-80.64345671423571,-80,0
CARGO-1010,97,-80.59753837785091,-80,0
CARGO-1010,98,-79.86415278247752,-80,0
CARGO-1010,99,-80.69680241731254,-80,0
CARGO-1010,100,-79.85394119686477,-80,0
CARGO-1010,101,-79.82632715059222,-80,0
CARGO-1010,102,-80.31633130891407,-80,0
CARGO-1010,103,-80.05267687402012,-80,0
CARGO-1010,104,-80.08382279178123,-80,0
CARGO-1010,105,-80.31438614343766,-80,0
CARGO-1010,106,-80.24541103528321,-80,0
CARGO-1010,107,-80.10873378888279,-80,0
CARGO-1010,108,-80.22575757007196,-80,0
CARGO-1010,109,-79.90943781745081,-80,0
CARGO-1010,110,-80.13364939827872,-80,0
CARGO-1010,111,-79.95542690426863,-80,0
CARGO-1010,112,-80.20241314843756,-80,0
CARGO-1010,113,-79.90883017247437,-80,0
CARGO-1010,114,-79.82958917073917,-80,0
CARGO-1010,115,-80.70082433226715,-80,0
CARGO-1010,116,-79.99937423287255,-80,0
CARGO-1010,117,-80.31865840243026,-80,0
CARGO-1010,118,-80.25175208005359,-80,0
CARGO-1010,119,-80.03603157231095,-80,0
CARGO-1011,0,-80.06279363636045,-80,0
CARGO-1011,1,-79.65482106758456,-80,0
CARGO-1011,2,-80.06457481162145,-80,0
CARGO-1011,3,-79.93109201067838,-80,0
CARGO-1011,4,-80.06991171230167,-80,0
CARGO-1011,5,-79.87532175294508,-80,0
CARGO-1011,6,-80.20915633391203,-80,0
CARGO-1011,7,-80.32411642829076,-80,0
CARGO-1011,8,-80.14404097528289,-80,0
CARGO-1011,9,-80.25651654270253,-80,0
CARGO-1011,10,-80.04336944428397,-80,0
CARGO-1011,11,-79.74684129391372,-80,0
CARGO-1011,12,-80.3792520425424,-80,0
CARGO-1011,13,-80.12424948318699,-80,0
CARGO-1011,14,-79.35630922848247,-80,0
CARGO-1011,15,-80.52824216066708,-80,0
CARGO-1011,16,-80.34725559565842,-80,0
CARGO-1011,17,-79.93348993632873,-80,0
CARGO-1011,18,-80.50891798314791,-80,0
CARGO-1011,19,-80.07499311909493,-80,0
CARGO-1011,20,-79.53977194412519,-80,0
CARGO-1011,21,-80.23868570621357,-80,0
CARGO-1011,22,-80.32096464745561,-80,0
CARGO-1011,23,-80.5379337988608,-80,0
CARGO-1011,24,-80.31053850830604,-80,0
CARGO-1011,25,-80.12492802488069,-80,0
CARGO-1011,26,-79.40463061060457,-80,0
CARGO-1011,27,-80.09987852905108,-80,0
CARGO-1011,28,-80.0770953528207,-80,0
CARGO-1011,29,-80.04762560942041,-80,0
CARGO-1011,30,-80.29693568042585,-80,0
CARGO-1011,31,-80.74513886107967,-80,0
CARGO-1011,32,-79.60127209903173,-80,0
CARGO-1011,33,-79.84301724921555,-80,0
CARGO-1011,34,-79.68996695573587,-80,0
CARGO-1011,35,-79.95098311739955,-80,0
CARGO-1011,36,-79.66925447566094,-80,0
CARGO-1011,37,-80.49414088654358,-80,0
CARGO-1011,38,-80.0273262594657,-80,0
CARGO-1011,39,-79.8859901275605,-80,0
CARGO-1011,40,-79.65289521940997,-80,0
CARGO-1011,41,-79.92569908071098,-80,0
CARGO-1011,42,-79.92556875555246,-80,0
CARGO-1011,43,-79.96353797211651,-80,0
CARGO-1011,44,-80.47626592344892,-80,0
CARGO-1011,45,-80.22776764319224,-80,0
CARGO-1011,46,-80.19945074800872,-80,0
CARGO-1011,47,-79.78997528877669,-80,0
CARGO-1011,48,-79.88152265440655,-80,0
CARGO-1011,49,-79.58011055723397,-80,0
CARGO-1011,50,-79.89141522431828,-80,0
CARGO-1011,51,-80.1051676513524,-80,0
CARGO-1011,52,-79.6632338811251,-80,0
CARGO-1011,53,-80.42715547647006,-80,0
CARGO-1011,54,-80.14280346215432,-80,0
CARGO-1011,55,-80.33228214526022,-80,0
CARGO-1011,56,-80.36137717357282,-80,0
CARGO-1011,57,-80.34997148895174,-80,0
CARGO-1011,58,-80.21807555655799,-80,0
CARGO-1011,59,-79.98182674335534,-80,0
CARGO-1011,60,-80.14764199294505,-80,0
CARGO-1011,61,-79.95227871774237,-80,0
CARGO-1011,62,-79.96309303513269,-80,0
CARGO-1011,63,-80.73132375128417,-80,0
CARGO-1011,64,-79.96068395337106,-80,0
CARGO-1011,65,-80.22256865538567,-80,0
CARGO-1011,66,-80.48416487726395,-80,0
CARGO-1011,67,-79.92395963366229,-80,0
CARGO-1011,68,-79.97062085405295,-80,0
CARGO-1011,69,-79.9284618074259,-80,0
CARGO-1011,70,-79.74672303639795,-80,0
CARGO-1011,71,-80.16350463336204,-80,0
CARGO-1011,72,-80.26979257628993,-80,0
CARGO-1011,73,-79.98393251122111,-80,0
CARGO-1011,74,-80.10420402553767,-80,0
CARGO-1011,75,-79.14154587242027,-80,0
CARGO-1011,76,-79.99977420732502,-80,0
CARGO-1011,77,-79.96423031278293,-80,0
CARGO-1011,78,-80.22040314409506,-80,0
CARGO-1011,79,-80.27823121212792,-80,0
CARGO-1011,80,-80.47044906517695,-80,0
CARGO-1011,81,-80.07202130238281,-80,0
CARGO-1011,82,-80.0376863583655,-80,0
CARGO-1011,83,-79.63742221762463,-80,0
CARGO-1011,84,-80.03850951924244,-80,0
CARGO-1011,85,-80.09044174267021,-80,0
CARGO-1011,86,-79.90086604310342,-80,0
CARGO-1011,87,-79.98302063584414,-80,0
CARGO-1011,88,-79.67664072921312,-80,0
CARGO-1011,89,-79.54890472333133,-80,0
CARGO-1011,90,-80.00178399193061,-80,0
CARGO-1011,91,-80.28020892700918,-80,0
CARGO-1011,92,-80.02360166082302,-80,0
CARGO-1011,93,-79.91760878663075,-80,0
CARGO-1011,94,-80.3905048408648,-80,0
CARGO-1011,95,-80.07911336362663,-80,0
CARGO-1011,96,-80.45514885910129,-80,0
CARGO-1011,97,-79.86744056966643,-80,0
CARGO-1011,98,-80.32664538580563,-80,0
CARGO-1011,99,-80.08996190402769,-80,0
CARGO-1011,100,-80.03187144049787,-80,0
CARGO-1011,101,-80.36069347446286,-80,0
CARGO-1011,102,-79.96282075856254,-80,0
CARGO-1011,103,-80.30696196819822,-80,0
CARGO-1011,104,-79.53693174465843,-80,0
CARGO-1011,105,-79.58336440294674,-80,0
CARGO-1011,106,-79.63402347501346,-80,0
CARGO-1011,107,-79.95235180636016,-80,0
CARGO-1011,108,-79.89150758944338,-80,0
CARGO-1011,109,-80.03554969264043,-80,0
CARGO-1011,110,-79.8074500181098,-80,0
CARGO-1011,111,-79.48320040520247,-80,0
CARGO-1011,112,-80.25409988466376,-80,0
CARGO-1011,113,-79.83697430882704,-80,0
CARGO-1011,114,-80.48167696425163,-80,0
CARGO-1011,115,-80.08325046609589,-80,0
CARGO-1011,116,-79.9738394804738,-80,0
CARGO-1011,117,-79.84844319070038,-80,0
CARGO-1011,118,-79.74896242378271,-80,0
CARGO-1011,119,-79.56048441625904,-80,0
CARGO-1012,0,-79.876088760657,-80,0
CARGO-1012,1,-79.66012707716008,-80,0
CARGO-1012,2,-80.30075338043397,-80,0
CARGO-1012,3,-80.0147166387677,-80,0
CARGO-1012,4,-79.97594104270634,-80,0
CARGO-1012,5,-79.8968207361273,-80,0
CARGO-1012,6,-79.79717229909551,-80,0
CARGO-1012,7,-80.56936492246857,-80,0
CARGO-1012,8,-79.79909582988957,-80,0
CARGO-1012,9,-80.53513278209016,-80,0
CARGO-1012,10,-79.95515830427465,-80,0
CARGO-1012,11,-80.2634739854229,-80,0
CARGO-1012,12,-79.88186896641312,-80,0
CARGO-1012,13,-79.74952784934382,-80,0
CARGO-1012,14,-79.93912559477779,-80,0
CARGO-1012,15,-80.1548360660001,-80,0
CARGO-1012,16,-80.3470052552697,-80,0
CARGO-1012,17,-79.96166422894757,-80,0
CARGO-1012,18,-80.0858591336588,-80,0
CARGO-1012,19,-79.87344757048933,-80,0
CARGO-1012,20,-80.11741856077417,-80,0
CARGO-1012,21,-79.56504558963042,-80,0
CARGO-1012,22,-79.97050488287928,-80,0
CARGO-1012,23,-79.70765763441703,-80,0
CARGO-1012,24,-80.13228088922968,-80,0
CARGO-1012,25,-79.76810339335078,-80,0
CARGO-1012,26,-79.8000970875116,-80,0
CARGO-1012,27,-80.18001857542187,-80,0
CARGO-1012,28,-80.420509986559,-80,0
CARGO-1012,29,-79.6001565727873,-80,0
CARGO-1012,30,-80.10930108221127,-80,0
CARGO-1012,31,-80.18218161997741,-80,0
CARGO-1012,32,-80.07140023768903,-80,0
CARGO-1012,33,-80.2737807654138,-80,0
CARGO-1012,34,-79.79931765672487,-80,0
CARGO-1012,35,-79.99376361772784,-80,0
CARGO-1012,36,-79.98160078627636,-80,0
CARGO-1012,37,-79.6541290417054,-80,0
CARGO-1012,38,-79.96750300593176,-80,0
CARGO-1012,39,-79.51881047544376,-80,0
CARGO-1012,40,-80.00133196675219,-80,0
CARGO-1012,41,-80.45662332727409,-80,0
CARGO-1012,42,-80.27248986927961,-80,0
CARGO-1012,43,-80.22270589265531,-80,0
CARGO-1012,44,-79.96579843813305,-80,0
CARGO-1012,45,-79.54449767361265,-80,0
CARGO-1012,46,-79.93778711310561,-80,0
CARGO-1012,47,-80.07367835045942,-80,0
CARGO-1012,48,-80.08823491782468,-80,0
CARGO-1012,49,-79.82908524510947,-80,0
CARGO-1012,50,-79.87162160156038,-80,0
CARGO-1012,51,-79.74857113901646,-80,0
CARGO-1012,52,-80.19649834032519,-80,0
CARGO-1012,53,-79.2999275408796,-80,0
CARGO-1012,54,-80.08474159244895,-80,0
CARGO-1012,55,-80.17745415977446,-80,0
CARGO-1012,56,-79.62405869418386,-80,0
CARGO-1012,57,-79.71115388092238,-80,0
CARGO-1012,58,-80.1865878286882,-80,0
CARGO-1012,59,-79.77511782648483,-80,0
CARGO-1012,60,-80.09226166818468,-80,0
CARGO-1012,61,-79.837252720393,-80,0
CARGO-1012,62,-79.89802061971348,-80,0
CARGO-1012,63,-79.21000799925146,-80,0
CARGO-1012,64,-79.55353825489976,-80,0
CARGO-1012,65,-79.63916417393182,-80,0
CARGO-1012,66,-79.70831713772962,-80,0
CARGO-1012,67,-80.31639714547528,-80,0
CARGO-1012,68,-79.88773840210463,-80,0
CARGO-1012,69,-80.07623675579248,-80,0
CARGO-1012,70,-79.95668938901674,-80,0
CARGO-1012,71,-79.92234538508202,-80,0
CARGO-1012,72,-80.47348681352894,-80,0
CARGO-1012,73,-80.04606184003472,-80,0
CARGO-1012,74,-79.92030426258437,-80,0
CARGO-1012,75,-79.66709529077126,-80,0
CARGO-1012,76,-80.18843405583019,-80,0
CARGO-1012,77,-80.18141072160051,-80,0
CARGO-1012,78,-80.20213274100611,-80,0
CARGO-1012,79,-80.04252068602761,-80,0
CARGO-1012,80,-80.29779465178024,-80,0
CARGO-1012,81,-79.55829256515696,-80,0
CARGO-1012,82,-79.72138501433669,-80,0
CARGO-1012,83,-79.12149814875671,-80,0
CARGO-1012,84,-80.09750469341284,-80,0
CARGO-1012,85,-79.66750691319208,-80,0
CARGO-1012,86,-80.29214131438164,-80,0
CARGO-1012,87,-79.48996062731833,-80,0
CARGO-1012,88,-80.00863675145973,-80,0
CARGO-1012,89,-79.96034472268866,-80,0
CARGO-1012,90,-79.55133619065396,-80,0
CARGO-1012,91,-79.56963234731714,-80,0
CARGO-1012,92,-80.23031671579332,-80,0
CARGO-1012,93,-79.96624724101447,-80,0
CARGO-1012,94,-79.51265411272581,-80,0
CARGO-1012,95,-80.04691041781503,-80,0
CARGO-1012,96,-79.85239060432326,-80,0
CARGO-1012,97,-79.78382688748255,-80,0
CARGO-1012,98,-79.5185800218496,-80,0
CARGO-1012,99,-79.72966833690586,-80,0
CARGO-1012,100,-80.0013686608891,-80,0
CARGO-1012,101,-80.50697298003891,-80,0
CARGO-1012,102,-79.70698850034977,-80,0
CARGO-1012,103,-79.87382584477612,-80,0
CARGO-1012,104,-79.3761196710653,-80,0
CARGO-1012,105,-79.73707983988135,-80,0
CARGO-1012,106,-80.0722223937508,-80,0
CARGO-1012,107,-80.28108981077048,-80,0
CARGO-1012,108,-79.9547783922082,-80,0
CARGO-1012,109,-79.79143909518692,-80,0
CARGO-1012,110,-79.8688629829382,-80,0
CARGO-1012,111,-80.26267974740962,-80,0
CARGO-1012,112,-80.7166599538772,-80,0
CARGO-1012,113,-80.17067522515116,-80,0
CARGO-1012,114,-80.60276705676927,-80,0
CARGO-1012,115,-80.17995285758217,-80,0
CARGO-1012,116,-79.82469747221177,-80,0
CARGO-1012,117,-79.45627354142084,-80,0
CARGO-1012,118,-80.62257684819822,-80,0
CARGO-1012,119,-80.2002415312142,-80,0
CARGO-1013,0,-80.16587336143316,-80,0
CARGO-1013,1,-79.71088154616466,-80,0
CARGO-1013,2,-80.11180165083721,-80,0
CARGO-1013,3,-80.170906887372,-80,0
CARGO-1013,4,-79.66148172555188,-80,0
CARGO-1013,5,-79.93241683274329,-80,0
CARGO-1013,6,-80.69957463456177,-80,0
CARGO-1013,7,-80.77227183927994,-80,0
CARGO-1013,8,-79.47973846842976,-80,0
CARGO-1013,9,-79.9213228525323,-80,0
CARGO-1013,10,-80.00386833429586,-80,0
CARGO-1013,11,-80.61989074030419,-80,0
CARGO-1013,12,-80.0120700317788,-80,0
CARGO-1013,13,-80.28915474408296,-80,0
CARGO-1013,14,-80.0717445695562,-80,0
CARGO-1013,15,-80.19192352199782,-80,0
CARGO-1013,16,-80.06936830475051,-80,0
CARGO-1013,17,-79.92385135691302,-80,0
CARGO-1013,18,-79.8684188939559,-80,0
CARGO-1013,19,-80.00357837605479,-80,0
CARGO-1013,20,-79.94529248040801,-80,0
CARGO-1013,21,-80.51622143345338,-80,0
CARGO-1013,22,-80.00346345708063,-80,0
CARGO-1013,23,-79.92660305833337,-80,0
CARGO-1013,24,-80.01869541887336,-80,0
CARGO-1013,25,-79.54146586565317,-80,0
CARGO-1013,26,-80.07986836952945,-80,0
CARGO-1013,27,-80.39187269590222,-80,0
CARGO-1013,28,-79.99733397588727,-80,0
CARGO-1013,29,-80.18572577402448,-80,0
CARGO-1013,30,-80.53447167295934,-80,0
CARGO-1013,31,-80.1025005463488,-80,0
CARGO-1013,32,-79.54992744238918,-80,0
CARGO-1013,33,-80.08842318912966,-80,0
CARGO-1013,34,-79.6602108085895,-80,0
CARGO-1013,35,-79.76353241742575,-80,0
CARGO-1013,36,-79.27231956098797,-80,0
CARGO-1013,37,-79.85110558221241,-80,0
CARGO-1013,38,-79.95629511856416,-80,0
CARGO-1013,39,-79.95059275377169,-80,0
CARGO-1013,40,-79.89201858898117,-80,0
CARGO-1013,41,-80.06695345976742,-80,0
CARGO-1013,42,-80.14924338416436,-80,0
CARGO-1013,43,-79.86560536560954,-80,0
CARGO-1013,44,-80.18960666654876,-80,0
CARGO-1013,45,-80.55403369758781,-80,0
CARGO-1013,46,-80.37316566382901,-80,0
CARGO-1013,47,-79.49354182499535,-80,0
CARGO-1013,48,-80.06923924097941,-80,0
CARGO-1013,49,-79.74511739647586,-80,0
CARGO-1013,50,-80.1843244249243,-80,0
CARGO-1013,51,-79.7091416174814,-80,0
CARGO-1013,52,-79.85319113490287,-80,0
CARGO-1013,53,-79.37100070627129,-80,0
CARGO-1013,54,-79.5650314917903,-80,0
CARGO-1013,55,-79.74126076420617,-80,0
CARGO-1013,56,-80.13787994957472,-80,0
CARGO-1013,57,-80.32127336268105,-80,0
CARGO-1013,58,-80.00520322755698,-80,0
CARGO-1013,59,-79.95528395423052,-80,0
CARGO-1013,60,-80.08989214638164,-80,0
CARGO-1013,61,-79.76561804884301,-80,0
CARGO-1013,62,-79.952619144695,-80,0
CARGO-1013,63,-79.96614685875194,-80,0
CARGO-1013,64,-79.49549952763839,-80,0
CARGO-1013,65,-79.93168585348438,-80,0
CARGO-1013,66,-80.36218173853518,-80,0
CARGO-1013,67,-79.64204788173528,-80,0
CARGO-1013,68,-79.87529294046996,-80,0
CARGO-1013,69,-80.01609352087887,-80,0
CARGO-1013,70,-80.22380466527078,-80,0
CARGO-1013,71,-79.5523691773044,-80,0
CARGO-1013,72,-79.4442568962771,-80,0
CARGO-1013,73,-80.16099677219954,-80,0
CARGO-1013,74,-79.87695679957076,-80,0
CARGO-1013,75,-79.83991358816344,-80,0
CARGO-1013,76,-80.50683649791897,-80,0
CARGO-1013,77,-80.00139862677864,-80,0
CARGO-1013,78,-80.51508058900805,-80,0
CARGO-1013,79,-80.00030556070965,-80,0
CARGO-1013,80,-79.3136518825333,-80,0
CARGO-1013,81,-80.43731014993358,-80,0
CARGO-1013,82,-79.44331169526492,-80,0
CARGO-1013,83,-79.4740057704183,-80,0
CARGO-1013,84,-80.02342389597857,-80,0
CARGO-1013,85,-79.86779405608112,-80,0
CARGO-1013,86,-80.10545509836795,-80,0
CARGO-1013,87,-80.14852027979698,-80,0
CARGO-1013,88,-79.9639269370948,-80,0
CARGO-1013,89,-80.25856169220683,-80,0
CARGO-1013,90,-79.8742882070676,-80,0
CARGO-1013,91,-80.01765654980574,-80,0
CARGO-1013,92,-80.35036424912069,-80,0
CARGO-1013,93,-79.82948141854733,-80,0
CARGO-1013,94,-79.82506628686197,-80,0
CARGO-1013,95,-79.71531596629045,-80,0
CARGO-1013,96,-80.19313241197827,-80,0
CARGO-1013,97,-79.74290299420194,-80,0
CARGO-1013,98,-79.41179122510117,-80,0
CARGO-1013,99,-80.04070851467445,-80,0
CARGO-1013,100,-80.01258369163091,-80,0
CARGO-1013,101,-79.83669362557595,-80,0
CARGO-1013,102,-80.69875951253142,-80,0
CARGO-1013,103,-80.46203392915507,-80,0
CARGO-1013,104,-80.20942743724162,-80,0
CARGO-1013,105,-80.15252112038459,-80,0
CARGO-1013,106,-80.01659128284982,-80,0
CARGO-1013,107,-79.97059395220121,-80,0
CARGO-1013,108,-80.48157525821502,-80,0
CARGO-1013,109,-79.72454956493642,-80,0
CARGO-1013,110,-79.97363898416393,-80,0
CARGO-1013,111,-80.05696107161992,-80,0
CARGO-1013,112,-79.93349599086667,-80,0
CARGO-1013,113,-80.27557115690597,-80,0
CARGO-1013,114,-80.16903550751394,-80,0
CARGO-1013,115,-80.42649924593178,-80,0
CARGO-1013,116,-80.75804143664469,-80,0
CARGO-1013,117,-80.17223151197227,-80,0
CARGO-1013,118,-79.58305440123576,-80,0
CARGO-1013,119,-80.26943131673227,-80,0
CARGO-1014,0,-79.9174980129284,-80,0
CARGO-1014,1,-79.73976066671943,-80,0
CARGO-1014,2,-79.67510437450443,-80,0
CARGO-1014,3,-80.74300634734392,-80,0
CARGO-1014,4,-79.85342623518945,-80,0
CARGO-1014,5,-80.3038722335978,-80,0
CARGO-1014,6,-79.8144823724728,-80,0
CARGO-1014,7,-80.32188696279547,-80,0
CARGO-1014,8,-79.79112935086002,-80,0
CARGO-1014,9,-80.21234485466628,-80,0
CARGO-1014,10,-80.2180492786419,-80,0
CARGO-1014,11,-79.7959109843218,-80,0
CARGO-1014,12,-80.19707638687042,-80,0
CARGO-1014,13,-79.74384382162597,-80,0
CARGO-1014,14,-79.82375298485081,-80,0
CARGO-1014,15,-80.0885977272764,-80,0
CARGO-1014,16,-80.19114511766107,-80,0
CARGO-1014,17,-79.67225107406826,-80,0
CARGO-1014,18,-79.80868714500254,-80,0
CARGO-1014,19,-79.55890845233438,-80,0
CARGO-1014,20,-80.57153544602417,-80,0
CARGO-1014,21,-80.1400022347847,-80,0
CARGO-1014,22,-80.19528506699791,-80,0
CARGO-1014,23,-79.90663418247182,-80,0
CARGO-1014,24,-80.36168253008405,-80,0
CARGO-1014,25,-80.31706258321739,-80,0
CARGO-1014,26,-80.07238056585317,-80,0
CARGO-1014,27,-80.6376944435329,-80,0
CARGO-1014,28,-80.69217273460957,-80,0
CARGO-1014,29,-80.1202824426792,-80,0
CARGO-1014,30,-79.3054295779918,-80,0
CARGO-1014,31,-80.07277229174734,-80,0
CARGO-1014,32,-80.21662639299636,-80,0
CARGO-1014,33,-79.96691039107583,-80,0
CARGO-1014,34,-79.9158771239097,-80,0
CARGO-1014,35,-80.12235181283839,-80,0
CARGO-1014,36,-80.280356044652,-80,0
CARGO-1014,37,-80.54096284640406,-80,0
CARGO-1014,38,-79.80479049587343,-80,0
CARGO-1014,39,-80.21929092731003,-80,0
CARGO-1014,40,-79.93045126319055,-80,0
CARGO-1014,41,-79.74703013968366,-80,0
CARGO-1014,42,-80.15744652991698,-80,0
CARGO-1014,43,-80.50945857125996,-80,0
CARGO-1014,44,-80.14250176036954,-80,0
CARGO-1014,45,-80.12802984265753,-80,0
CARGO-1014,46,-79.92929039162742,-80,0
CARGO-1014,47,-80.24053641154819,-80,0
CARGO-1014,48,-80.25217595264569,-80,0
CARGO-1014,49,-80.18130937460998,-80,0
CARGO-1014,50,-79.93893705598853,-80,0
CARGO-1014,51,-79.78066875419606,-80,0
CARGO-1014,52,-79.33970121440132,-80,0
CARGO-1014,53,-79.46981602828727,-80,0
CARGO-1014,54,-80.08690373786236,-80,0
CARGO-1014,55,-80.2703765134548,-80,0
CARGO-1014,56,-80.24917878741515,-80,0
CARGO-1014,57,-80.46245458480861,-80,0
CARGO-1014,58,-80.03088591360643,-80,0
CARGO-1014,59,-80.36900573851908,-80,0
CARGO-1014,60,-80.42053617179808,-80,0
CARGO-1014,61,-80.40423692092251,-80,0
